28.16,40.797,33.976,40.658,23.014,27.343,27.068,41.193,1
10.633,12.506,8.9785,12.245,8.556,10.068,8.4548,7.9183,6
45.403,42.411,44.654,40.06,30.717,30.649,41.618,45.061,4
15.786,7.7045,6.9986,13.252,16.543,10.21,12.588,9.5579,6
14.23,12.39,11.225,11.868,9.2351,6.9398,8.4448,11.619,6
-23.397,-18.965,-26.896,-23.495,-24.715,-27.19,-23.069,-17.347,7
4.2268,0.82058,1.9569,5.6447,0.45745,3.9381,4.1425,2.1177,5
8.1364,14.798,8.0396,17.238,6.1427,13.299,12.194,11.988,6
77.588,51.802,31.521,84.08,60.993,56.564,62.752,87.002,2
35.734,44.071,28.357,39.53,29.87,38.364,38.313,37.321,4
37.611,39.435,24.271,37.556,22.915,39.556,39.584,32.572,4
38.614,29.696,35.454,38.404,24.852,32.355,36.131,34.301,4
-2.7839,-1.9756,-2.3736,-5.7714,-4.007,-5.5141,-1.8912,-6.5959,5
9.5517,7.8812,7.8305,10.434,8.8244,11.503,11.964,11.402,6
99.252,83.853,80.906,73.475,37.994,74.464,65.289,88.431,2
35.782,18.398,39.885,17.29,24.578,28.854,31.202,34.603,1
-18.986,-22.783,-21.405,-19.742,-21.447,-23.793,-18,-20.255,7
10.273,10.011,9.7472,11.596,12.908,8.8798,7.2416,10.825,6
-13.652,-15.1,-12.509,-20.218,-11.719,-9.4223,-17.904,-13.2,3
28.512,30.325,36.27,27.377,32.78,36.472,22.951,33.503,4
55.034,71.176,52.857,52.233,48.397,31.713,48.145,69.501,1
32.044,36.175,25.918,32.216,38.307,25.824,32.528,23.395,4
52.836,58.576,49.624,48.394,73.274,49.867,51.024,55.345,1
72.191,68.886,70.551,47.762,50.555,57.42,55.485,57.841,1
-23.19,-14.216,-13.583,-16.08,-17.93,-17.431,-17.208,-19.884,3
10.71,11.058,11.774,7.3232,11.815,9.1132,8.9282,9.813,6
43.935,40.921,31.594,43.543,37.309,30.982,28.859,32.317,4
104.77,105.73,104.38,104.32,105.17,93.212,95.09,102.45,2
-21.722,-13.915,-17.36,-19.798,-17.189,-21.544,-16.453,-24.804,7
51.555,45.85,55.184,63.338,36.837,46.637,54.35,42.726,1
29.89,31.213,37.956,25.999,33.395,28.96,32.583,36.886,4
34.664,37.433,37.058,32.194,33.481,32.864,34.623,27.758,4
32.399,28.414,28.046,31.387,38.329,34.651,31.566,39.348,4
29.933,36.84,35.251,26.7,22.344,28.065,33.615,33.982,4
10.109,15.653,6.8378,8.2364,11.038,13.584,14.861,14.483,6
76.352,84.983,89.361,78.774,54.372,95.119,101.78,80.343,2
-15.21,-20.123,-18.237,-23.59,-24.307,-18.741,-19.497,-15.863,7
-21.07,-21.261,-12.535,-17.904,-22.237,-14.542,-20.763,-12.736,3
107.75,74.388,93.928,85.508,80.223,62.688,120.48,94.04,2
106.7,105.04,93.409,110.86,93.787,109.63,83.446,97.388,2
12.095,15.559,14.985,15.787,11.765,9.5969,4.1508,4.1563,6
-18.237,-15.676,-22.303,-22.977,-29.478,-18.806,-26.021,-26.076,7
-10.542,-11.042,-9.5251,-11.252,-10.953,-12.827,-12.005,-10.501,3
9.3277,9.4788,8.6938,7.6677,10.892,10.269,9.6613,7.7157,6
4.1374,2.1667,-1.4253,-0.92706,4.6306,-1.2053,0.69421,0.83581,5
26.117,22.703,27.398,32.538,33.194,33.739,35.389,29.705,1
-18.851,-15.569,-19.292,-16.73,-20.012,-23.393,-18.516,-20.473,7
12.437,10.851,15.37,10.897,11.954,11.761,8.5338,13.079,6
-14.018,-14.435,-8.4394,-10.84,-11.307,-11.899,-13.004,-8.9798,3
0.33166,1.0781,1.3103,3.3342,-0.27499,1.0705,2.8208,3.6029,5
125.67,72.521,66.313,81.359,85.178,85.645,93.911,71.886,2
45.845,56.343,46.126,45.742,48.048,54.335,44.225,44.528,1
1.104,0.31771,2.7051,4.0713,1.6562,2.0326,1.8081,0.3485,5
0.49704,0.95558,2.0358,3.4735,0.69039,-0.021086,2.3943,2.3226,5
8.4043,12.222,11.086,12.51,14.745,8.6029,13.075,10.232,6
17,26.366,14.397,19.637,39.694,34.769,26.405,18.856,1
89.059,100.25,95.2,89.71,98.274,100.14,88.537,110.11,2
52.846,53.257,55.857,62.287,53.019,44.776,47.712,55.134,1
-19.387,-21.21,-16.278,-20.481,-22.605,-17.868,-21.714,-22.241,7
-12.42,-12.905,-11.785,-13.083,-13.621,-10.253,-10.245,-11.786,3
7.2429,-0.26561,-3.9748,3.9352,2.9103,3.7705,-0.66196,3.9491,5
34.921,49.144,50.314,47.431,39.571,50.712,48.826,32.956,1
11.049,14.392,15.62,12.927,11.757,11.582,10.158,10.344,6
-13.18,-12.807,-11.505,-19.82,-15.433,-18.433,-16.977,-13.114,3
-10.99,-12.134,-12.289,-11.345,-13.112,-10.457,-13.377,-12.822,3
0.6142,1.4423,-3.6676,-3.1269,3.3253,0.41304,1.9589,1.4287,5
39.798,40.351,42.326,29.902,27.941,32.771,39.802,48.363,4
100.23,68.273,80.456,63.337,74.935,78.506,75.43,64.884,2
-10.017,-15.713,-13.655,-23.566,-17.43,-14.653,-20.248,-18.632,3
-12.501,-12.576,-9.888,-17.802,-14.95,-11.424,-23.051,-11.651,3
-18.641,-20.48,-21.417,-17.777,-15.18,-11.802,-17.68,-11.52,3
100.54,99.176,100.31,97.899,94.565,100.84,84.242,107.88,2
33.788,35.616,37.846,21.417,31.435,44.053,38.527,42.095,4
26.765,31.626,26.773,30.235,19.05,23.031,23.171,35.779,1
5.7693,4.5577,-0.11623,4.3086,4.4022,5.4533,3.1797,1.92,5
35.456,32.004,24.213,38.654,26.787,33.038,32.041,35.626,1
71.046,89.144,56.759,80.17,72.156,78.491,77.054,80.26,2
84.914,105.67,86.904,65.584,78.259,62.32,92.869,84.08,2
14.08,8.4538,9.4141,11.904,5.7156,11.544,12.193,6.9538,6
29.671,46.35,43.582,46.452,48.994,62.291,62.315,47.787,1
33.952,33.397,33.468,34.385,28.559,39.652,34.988,34.319,4
39.214,38.489,42.12,41.42,36.158,43.384,42.318,36.085,4
-9.964,-10.58,-10.236,-11.366,-11.245,-11.381,-11.951,-10.592,3
14.185,15.037,12.543,13.791,16.853,16.999,13.34,10.589,6
-18.692,-16.972,-17.995,-12.635,-17.417,-16.434,-19.686,-16.271,3
19.486,11.27,9.3694,10.864,13.856,15.271,10.768,8.0606,6
70.725,88.817,72.475,84.765,92.746,73.703,89.393,90.385,2
39.939,54.99,47.193,44.194,59.33,50.506,38.918,42.949,1
13.609,12.968,15.426,13.576,12.345,10.171,11.317,7.368,6
-12.46,-7.691,-8.9643,-11.236,-11.374,-12.706,-9.543,-10.685,3
0.74656,-2.2874,0.89835,-0.55997,0.16639,3.5663,-2.2718,2.3187,5
49.259,95.572,66.438,108.82,96.197,92.903,47.636,82.149,2
30.488,41.555,40.94,39.314,37.537,35.899,34.645,47.201,4
15.186,15.682,12.692,11.636,9.8753,10.353,12.065,13.398,6
-10.202,-9.2036,-13.136,-9.6783,-9.8426,-11.102,-9.0111,-10.606,3
-20.443,-13.127,-27.348,-28.585,-12.796,-24.389,-22.935,-20.035,7
48.9,67.013,38.609,55.646,69.759,35.068,70.259,57.169,1
1.5482,-2.0082,1.5016,-2.4705,2.9555,-2.3708,-0.50153,0.057501,5
47.785,70.693,68.266,66.604,68.195,74.704,63.939,75.012,2
37.309,41.608,41.716,38.45,32.98,37.545,37.044,35.764,4
76.522,80.709,70.573,80.59,60.394,75.125,58.742,79.01,2
30.832,43.887,33.949,38.279,38.67,38.175,38.005,36.671,4
44.455,47.644,51.712,45.173,46.877,56.827,64.103,48.228,1
-5.1498,-4.8499,-3.1254,-2.7906,1.0447,-0.79861,-1.8541,0.88059,5
1.2631,-0.25188,1.0655,4.3913,3.7749,4.1224,2.6732,-1.13,5
3.4893,-1.5375,3.7052,0.094093,1.3959,2.1933,-1.9116,0.81417,5
-14.251,-27.24,-26.486,-15.408,-29.207,-19.51,-23.959,-19.432,7
29.443,35.506,31.919,37.819,31.155,31.689,43.753,29.009,4
8.582,12.187,10.842,11.423,13.19,11.694,10.216,6.1201,6
-10.153,-9.3709,-11.09,-9.5371,-11.789,-12.024,-10.649,-9.8503,3
11.296,10.923,11.214,9.8866,10.63,8.8739,10.072,8.3697,6
53.366,77.964,66.444,55.208,46.627,59.24,50.211,70.512,1
16.157,13.231,13.565,12.028,11.731,15.576,12.27,11.196,6
40.492,36.718,35.859,38.318,38.874,30.058,36.692,45.11,4
0.61536,0.98877,6.3161,2.2962,4.4796,2.8904,-3.0466,1.8343,5
46.582,43.107,51.817,54.561,42.119,47.413,54.55,41.726,1
36.124,30.417,25.301,28.074,28.611,32.698,33.437,27.194,4
1.2981,-0.41589,3.2761,0.73613,2.5484,3.4575,0.68318,-3.3462,5
33.171,20.746,28.463,28.177,29.174,29.2,32.909,29.037,4
25.882,27.108,25.779,18.658,42.962,39.22,32.451,27.586,1
10.248,5.104,12.823,7.7252,9.5919,10.323,9.6208,11.543,6
33.809,41.207,33.201,25.963,36.306,35.637,34.286,29.675,4
101.81,98.493,96.086,96.255,109.06,99.337,103.15,95.073,2
2.2216,-0.71195,2.2594,0.99675,-0.81344,1.5112,-2.5015,0.9595,5
82.143,63.27,84.581,101.42,78.218,82.218,89.141,95.187,2
21.773,39.463,26.779,28.005,37.828,32.787,30.732,27.158,4
0.36308,2.1233,2.4475,-0.055988,-0.45093,-0.51485,2.8617,3.9812,5
31.123,36.915,43.567,31.011,39.405,35.532,32.92,33.255,4
39.547,37.578,38.693,39.669,36.933,38.61,30.823,44.615,4
1.812,2.7075,0.1069,2.2176,-1.5585,3.9404,2.6826,-1.9795,5
38.024,43.999,38.545,38.577,32.481,37.872,39.237,33.976,4
13.14,9.3492,7.8978,11.02,12.18,7.8338,20.543,12.276,6
4.0982,-7.8521,-1.548,-2.856,-2.1778,-3.1294,-3.6476,-8.5776,5
99.149,99.008,102.65,99.011,97.374,105.56,95.449,96.864,2
12.931,13.207,9.0595,16.546,9.9065,7.9097,7.7545,13.049,6
41.621,66.373,56.344,43.974,54.892,56.718,40.773,32.773,1
9.8614,11.827,12.009,16.732,7.9967,15.994,8.471,15.749,6
-0.9297,-8.7271,-4.943,-3.4676,-8.0839,-4.3521,-7.3025,0.45484,5
36.697,31.189,45.49,42.598,38.143,43.269,33.702,40.362,4
31.4,42.208,21.452,24.992,38.283,22.167,34.681,46.507,1
95.698,91.124,104.39,90.662,94.743,90.454,102.6,88.636,2
-6.4104,-14.817,-10.312,-6.0161,-7.8393,-10.496,-11.164,-12.59,3
9.9618,15.944,5.5077,10.641,10.145,10.659,11.534,11.837,6
-21.09,-13.009,-15.598,-18.93,-19.827,-12.535,-17.137,-15.009,3
-16.669,-19.795,-19.192,-13.805,-12.642,-11.39,-12.897,-22.531,3
-24.297,-17.265,-18.098,-22.48,-19.227,-22.129,-20.508,-19.841,7
-11.284,-11.673,-12.461,-11.401,-12.804,-9.7059,-12.612,-14.272,3
25.938,17.851,42.551,22.289,38.065,39.996,18.901,38.748,1
67.109,73.98,57.198,70.414,60.819,59.687,74.375,61.572,1
-0.081422,0.37412,1.704,0.50636,-1.3517,0.48808,-0.081125,0.63983,5
-17.423,-15.218,-12.153,-16.177,-12.481,-19.464,-18.506,-19.268,3
40.067,48.672,16.084,28.324,26.584,33.883,22.636,36.016,1
2.8563,3.9568,1.3196,2.6005,4.3106,3.3858,1.9339,0.90929,5
-4.2073,-3.3908,-5.7722,-2.7023,-1.0654,-3.3978,-5.0237,-7.4918,5
-10.898,-8.3026,-8.4414,-16.151,-10.572,-14.634,-9.1416,-9.1588,3
36.37,40.775,39.957,53.477,55.315,38.796,53.926,56.557,1
-14.128,-17.886,-24.535,-16.287,-21.237,-22.474,-23.748,-22.64,7
-23.762,-19.724,-20.347,-20.958,-16.983,-20.99,-20.188,-17.512,7
18.161,11.802,9.6299,12.597,11.617,11.061,14.686,13.285,6
-0.77092,-4.9024,-5.0944,-2.7703,-3.4996,-8.1498,-8.0983,-4.8653,5
9.3678,11.09,9.3505,10.509,10.738,9.5325,10.543,10.279,6
1.8762,2.4929,3.0429,0.51658,0.31849,5.0805,-0.27675,5.6276,5
-8.2278,-3.6409,-1.1689,-5.9961,-0.25996,-6.236,-0.36093,-9.8616,5
36.668,37.475,40.386,36.57,38.906,38.093,36.442,29.88,4
-21.441,-19.629,-23.141,-19.214,-22.164,-21.978,-17.115,-17.268,7
-16.579,-7.5685,-7.2227,-9.8226,-14.538,-5.6877,-9.6758,-11.472,3
12.835,11.57,14.884,15.732,16.081,13.492,9.6158,13.546,6
-20.615,-23.795,-20.429,-25.041,-28.326,-25.079,-16.494,-13.366,7
-6.2819,-8.5596,-6.6915,-11.354,-13.081,-11.648,-16.116,-14.139,3
-22.329,-23.047,-26.069,-23.759,-20.651,-21.396,-21.899,-19.223,7
34.407,34.005,38.656,36.406,41.331,43.065,36.338,32.693,4
96.286,97.34,93.982,92.418,100.05,90.523,95.356,104.42,2
0.18172,1.098,0.23218,0.25839,-3.8311,3.6931,-1.457,2.5439,5
-5.2231,-4.2027,-4.4179,-9.009,-8.0518,-5.1137,-4.9263,-2.3117,5
70.375,67.587,94.753,98.548,89.232,76.604,84.716,85.054,2
38.738,30.483,32.072,40.15,30.263,34.509,39.851,38.011,4
71.277,68.362,67.133,61.683,71.544,60.726,61.325,47.808,1
-12.276,-13.245,-13.188,-13.779,-9.6847,-8.8919,-4.7023,-10.059,3
68.769,93.514,100.73,76.452,100.36,104.09,79.181,87.532,2
31.282,23.057,32.271,18.387,24.536,40.096,25.815,33.845,1
56.692,57.711,45.134,57.109,35.851,49.865,36.204,40.721,1
-1.3691,-5.4472,-5.5927,-2.8472,-4.4518,-2.8585,-0.3458,-3.8276,5
46.259,36.901,32.445,32.011,35.495,45.767,35.217,37.514,4
76.158,42.428,99.105,89.896,81.866,82.128,75.109,92.134,2
42.772,39.722,32.198,31.855,33.279,32.68,32.638,27.142,4
2.5444,1.3557,0.74425,3.7516,6.0804,1.2263,2.7952,1.7073,5
-14.529,-16.878,-15.96,-15.396,-13.127,-18.683,-20.547,-10.069,3
-23.308,-21.441,-20.887,-18.7,-21.498,-24.284,-20.002,-27.28,7
33.817,34.531,41.605,40.441,33.926,37.81,35.699,36.62,4
45.124,58.273,51.284,63.265,52.225,45.881,63.722,61.986,1
36.736,37.087,33.625,39.621,35.782,31.257,38.5,29.903,4
1.3874,-0.28853,2.1361,-1.1864,1.7715,5.8076,-0.88542,0.77438,5
12.568,9.9766,16.082,13.679,9.7122,15.211,11.173,12.185,6
-14.71,-17.736,-17.221,-22.027,-18.792,-18.312,-29.149,-21.746,7
-3.1536,-7.5705,-3.8986,1.9304,-4.7777,-4.5582,-6.6969,-1.8327,5
-6.76,-6.5358,-3.658,-3.0923,-2.8903,-3.9466,-0.75485,-2.1512,5
48.291,42.408,43.906,54.945,44.934,55.821,57.34,46.1,1
1.1368,-2.1783,1.8083,-2.54,-0.98051,-7.5502,-1.8076,-5.3047,5
-20.864,-19.532,-17.585,-19.595,-15.586,-14.747,-13.629,-20.927,3
5.2773,2.8504,4.9355,-0.18064,0.33655,1.6444,4.1734,3.7218,5
0.8674,0.9296,0.3598,0.55337,2.2246,2.3087,-1.1722,-1.1497,5
34.976,37.921,34.494,36.811,42.87,40.785,36.275,35.856,4
-4.7282,-8.2818,-5.6223,-7.1327,-3.029,1.8542,-6.1276,-3.2692,5
-18.856,-13.748,-19.433,-16.897,-21.107,-18.463,-19.813,-7.4467,3
-18.668,-17.798,-17.06,-13.474,-28.168,-16.615,-14.56,-24.407,3
-9.5099,-7.0542,-12.82,-6.4261,-16.066,-8.4449,-9.596,-6.3116,3
34.434,66.459,50.246,52.765,44.127,51.055,42.003,50.69,1
-3.9777,-5.008,-3.9844,-4.4426,-2.1206,-5.3457,-8.1324,1.9628,5
-16.659,-21.461,-16.951,-24.864,-21.247,-14.986,-21.357,-25.198,7
103.88,105.39,90.377,88.891,100.66,94.263,94.711,104.44,2
-20.046,-20.741,-21.855,-21.559,-17.868,-17.583,-20.077,-19.895,7
-13.649,-23.021,-14.377,-16.495,-27.958,-25.676,-17.989,-25.452,7
-14.506,-14.708,-13.241,-13.143,-17.992,-24.829,-13.397,-12.61,3
11.154,15.988,11.123,12.644,15.634,11.859,10.556,9.9909,6
9.6355,36.098,26.893,24.477,29.277,31.953,33.265,32.768,1
-17.994,-14.96,-12.827,-18.151,-21.84,-23.391,-13.942,-18.87,3
37.858,42.429,32.356,40.165,32.88,35.965,38.219,41.025,4
63.246,82.45,77.584,92.24,68.306,86.287,83.03,56.371,2
-18.612,-16.511,-21.514,-18.388,-18.693,-15.748,-15.626,-21.008,3
-22.019,-20.274,-10.267,-15.478,-14.19,-19.039,-9.2405,-16.943,3
-13.237,-21.647,-21.36,-15.934,-27.494,-21.595,-21.23,-23.092,7
4.1306,6.4088,8.2795,12.482,13.812,8.5268,18.684,11.998,6
10.159,14.375,12.038,10.363,2.6978,13.359,12.892,11.275,6
97.59,99.631,101.17,105.93,107.63,95.692,97.998,95.02,2
-33.547,-27.439,-18.351,-27.566,-24.575,-15.51,-27.439,-16.364,7
-9.6989,-9.871,-12.033,-6.7942,-8.259,-12.022,-2.8662,-9.2715,3
38.531,47.223,27.606,35.543,36.752,40.426,37.544,36.966,4
-12.244,-11.095,-10.071,-13.057,-11.013,-12.574,-14.826,-13.765,3
27.665,31.516,33.823,27.848,31.341,29.42,28.166,35.897,4
99.732,93.49,94.25,96.479,92.899,93.098,93.555,91.971,2
10.058,4.1924,15.012,14.451,12.108,9.1464,11.625,8.3978,6
34.732,31.806,35.898,29.215,30.204,28.923,34.998,39.491,4
37.196,37.606,36.769,37.781,40.934,37.413,36.914,40.314,4
31.644,33.408,31.984,30.73,29.447,31.06,28.519,33.409,4
14.087,9.668,10.923,11.603,3.1101,6.2024,10.105,17.532,6
23.391,41.885,32.383,31.405,54.869,40.933,44.164,26.682,4
44.101,54.056,50.993,50.977,49.433,46.814,52.106,50.719,1
84.213,73.896,76.292,89.971,75.881,65.534,82.963,59.371,2
-11.301,-2.6419,-2.2279,-3.868,-7.0842,1.2089,-7.1314,-3.3566,5
77.021,84.545,62.851,81.797,54.383,67.355,89.612,68.993,2
-12.054,-10.447,-12.638,-13.231,-12.743,-9.5528,-13.938,-11.227,3
-13.646,-13.632,-10.577,-7.7975,-13.258,-7.6746,-9.3112,-11.67,3
-32.483,-17.115,-21.656,-24.368,-24.132,-20.001,-21.018,-19.957,7
-12.802,-14.741,-10.902,-21.137,-16.407,-11.176,-11.856,-24.828,3
102.8,91.401,103.82,99.293,100.48,94.556,102.81,108.43,2
104.43,92.317,118.28,77.185,79.559,60.307,75.222,90.351,2
-16.406,-17.785,-13.54,-9.4967,-14.985,-12.793,-17.545,-13.652,3
-17.278,-24.062,-27.001,-23.108,-18.329,-25.774,-18.39,-25.834,7
-3.0481,1.0254,2.4432,7.0867,2.3885,2.307,5.4483,1.4502,5
74.597,61.632,73.777,77.079,74.103,59.378,83.173,81.908,2
45.254,57.33,51.639,48.979,57.639,42.873,53.367,72.016,1
-10.379,-13.472,-12.403,-7.2616,-12.559,-8.0354,-8.7586,-13.471,3
87.404,65.891,89.427,82.232,82.538,104.37,89.53,65.597,2
10.988,10.669,8.0762,12.779,10.827,10.898,11.32,8.312,6
64.562,72.239,82.429,41.01,44.867,66.115,60.339,63.607,1
-23.175,-20.833,-20.086,-20.231,-21.47,-21.623,-20.207,-19.845,7
-20.273,-26.33,-25.328,-22.902,-25.281,-25.184,-23.176,-11.549,7
47.521,32.297,28.323,30.945,28.816,33.063,20.251,30.413,1
7.2934,9.6463,10.197,7.0024,6.9735,12.996,10.327,11.872,6
37.346,33.853,20.431,34.722,23.269,19.468,26.759,37.774,1
84.756,80.383,111.11,70.057,89.721,92.044,78.42,73.111,2
-21.324,-22.54,-19.894,-24.284,-18.938,-21.195,-24.532,-20.879,7
11.346,6.7136,15.885,13.713,16.326,2.1025,17.755,10.132,6
101.93,77.582,73.297,72.88,69.966,87.618,62.352,113.89,2
-2.494,7.287,1.7966,1.966,0.44405,4.3069,1.4344,1.9257,5
73.881,70.197,64.137,65.759,59.661,79.284,71.376,55.323,2
-25.733,-21.649,-19.646,-20.333,-17.977,-13.949,-12.033,-25.48,7
-12.191,-9.5427,-12.072,-13.047,-8.8409,-11.652,-12.943,-9.8185,3
-4.2457,-10.158,-14.292,-13.735,-8.8741,-11.781,-4.0554,-6.807,3
-26.512,-19.739,-19.771,-35.107,-20.991,-20.988,-22.587,-13.399,7
-9.3009,-14.068,-9.7915,-8.4149,-8.6311,-12.031,-15.017,-10.739,3
44.349,109.81,93.457,68.64,79.67,81.57,52.338,66.804,2
15.735,17.849,48.117,36.059,24.72,16.881,16.068,20.438,1
-3.0618,-0.81536,-7.6761,-4.6176,-4.576,-4.948,-7.7513,-7.3022,5
-7.2387,-4.8411,-1.0261,-4.8155,-2.8306,-1.1803,-6.4094,-3.3283,5
34.555,32.32,31.966,30.341,35.653,31.049,35.19,30.982,4
49.49,59.194,64.122,48.752,61.931,54.303,62.126,65.762,1
-14.914,-20.332,-20.536,-27.686,-19.018,-26.869,-22.716,-10.565,7
-7.0403,-10.658,-2.9892,-16.244,-14.325,-7.5006,-9.7045,-3.4964,3
86.925,81.07,77.247,95.305,72.047,66.714,54.43,87.255,2
-13.382,-12.938,-11.47,-10.532,-11.487,-12.824,-9.5126,-12.383,3
-20.976,-19.954,-19.846,-17.595,-20.297,-19.847,-18.415,-20.255,7
3.2316,3.3374,3.122,2.7145,3.875,0.71323,2.8952,2.631,5
-21.221,-19.719,-10.156,-31.037,-40.812,-35.661,-11.643,-15.977,7
0.91439,3.2774,4.4573,5.1409,3.1828,5.2776,5.6311,-0.87683,5
93.083,101.94,88.622,95.219,94.961,107.06,99.361,93.557,2
100.99,98.147,108.21,95.139,102.69,95.007,90.537,93.601,2
17.732,13.105,12.508,14.424,9.9431,12.814,12.619,14.064,6
41.403,37.25,34.778,43.775,35.495,30.027,41.223,30.949,4
15.737,12.897,14.592,8.0459,19.479,10.152,11.158,13.405,6
7.8647,11.413,9.9131,8.1365,8.7207,8.9395,9.1565,10.933,6
-10.772,-9.4713,-7.3044,-8.9498,-10.923,-12.473,-9.9972,-12.296,3
-14.448,-15.328,-10.171,-18.621,-16.688,-18.959,-15.039,-21.101,3
-11.825,-10.822,-12.16,-12.873,-9.6423,-10.535,-10.412,-12.308,3
11.026,18.011,12.945,6.9817,9.8558,15.909,10.351,5.9937,6
80.166,62.494,82.839,72.237,67.305,87.249,59.583,69.778,2
3.5035,1.9533,2.4796,3.6962,-0.73931,0.22527,0.38498,1.4982,5
14.52,11.627,7.9766,13.917,6.2985,19.198,12.881,16.746,6
-11.955,-23.761,-20.728,-25.157,-23.523,-35.795,-22.284,-32.962,7
41.147,55.35,48.448,52.574,47.152,55.263,58.456,53.661,1
30.782,27.671,36.231,35.225,31.046,26.278,32.154,31.333,4
-19.882,-20.591,-19.572,-22.04,-20.737,-20.188,-19.867,-20.024,7
72.542,75.165,41.475,62.157,58.376,72.772,76.437,93.011,2
-0.61216,1.3645,3.8522,-1.0126,5.4137,1.6193,1.3437,3.5919,5
-23.581,-19.64,-14.883,-21.884,-18.612,-31.266,-20.548,-13.765,7
10.442,8.6361,9.7085,8.6177,10.431,11.891,13.304,8.4728,6
48.581,63.224,58.261,74.573,36.765,56.865,62.125,73.383,1
-21.302,-15.172,-21.327,-26.535,-24.219,-16.238,-22.988,-19.594,7
42.575,32.743,30.727,31.748,39.001,40.631,27.711,32.745,4
25.717,26.222,32.725,28.699,29.312,34.453,24.111,30.081,4
4.3619,4.3623,1.4457,-2.6319,3.6775,0.45472,-1.1064,0.28731,5
72.395,74.224,82.023,69.458,96.285,49.873,77.311,62.041,2
43.16,20.006,26.804,33.713,37.594,29.139,22.012,36.185,1
-20.59,-21.039,-16.735,-22.111,-23.187,-17.656,-19.901,-22.195,7
12.676,14.274,10.945,16.09,12.879,11.049,12.181,8.1631,6
86.8,91.188,92.9,85.751,96.035,77.291,108.07,100,2
45.829,52.125,53.752,53.851,39.198,43.702,48.466,44.412,1
53.598,30.388,30.332,25.201,19.664,34.765,32.79,23.607,1
-8.0009,-4.7055,-8.8365,-5.467,-10.758,-4.893,-11.075,-8.6701,3
103.3,99.566,83.074,89.561,83.604,106.33,86.692,105.24,2
65.025,85.206,61.348,82.816,68.736,62.981,95.027,82.068,2
-12.209,-8.7901,-12.757,-13.758,-14.228,-9.9434,-10.943,-12.725,3
63.664,51.88,74.546,82.499,76.908,64.122,30.757,63.271,1
91.519,88.416,88.708,106.85,96.889,97.132,105.26,101.87,2
8.3841,13.636,12.219,10.251,10.039,9.858,11.279,13.348,6
-17.239,-29.906,-21.969,-19.395,-22.658,-24.084,-17.689,-22.605,7
-15.171,-27.289,-22.494,-14.106,-16.561,-22.436,-16.132,-17.271,7
